color_id,canonical,surface,normalized,source,catalog_count,mapping_reason,active,version
brown,коричневый,светлый коричневый,светлый коричневый,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
brown,коричневый,стол журнальный beautystyle 28 дуб крымский состаренный/венге,стол журнальный beautystyle 28 дуб крымский состаренный венге,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
brown,коричневый,стол журнальный грация м темно коричневый,стол журнальный грация м темно коричневый,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
brown,коричневый,темно коричневый мокко,темно коричневый мокко,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
brown,коричневый,темный венге,темный венге,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
brown,коричневый,теплый коричневый,теплый коричневый,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
burgundy,бордовый,бордовый гранат,бордовый гранат,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
burgundy,бордовый,бордовый металлик,бордовый металлик,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
burgundy,бордовый,бордовый фламенко,бордовый фламенко,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
burgundy,бордовый,металлик/ бордовый,металлик бордовый,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
burgundy,бордовый,рогожка бордовый / рогожка dimrose,рогожка бордовый рогожка dimrose,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
burgundy,бордовый,рогожка савана бордовый / рогожка savana dimrose,рогожка савана бордовый рогожка savana dimrose,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
chocolate,шоколадный,lunar chocolate,lunar chocolate,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
chocolate,шоколадный,ultra chocolate орех,ultra chocolate орех,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
chocolate,шоколадный,какао vivaldi43,какао vivaldi43,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
chocolate,шоколадный,какао вельвет lar e2041 05,какао вельвет lar e2041 05,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
chocolate,шоколадный,какао велюр,какао велюр,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
chocolate,шоколадный,рогожка савана шоколадный / рогожка savana chocolate,рогожка савана шоколадный рогожка savana chocolate,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
chocolate,шоколадный,рогожка шоколадный / рогожка chocolate,рогожка шоколадный рогожка chocolate,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
chocolate,шоколадный,таксония шоколадная,таксония шоколадная,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
chocolate,шоколадный,шоколадный велюр mj9 111,шоколадный велюр mj9 111,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
chrome,хром,chrome,chrome,manual_palette,1,manual_alias,true,catalog_palette_30_v1
chrome,хром,горчица/ хромированный,горчица хромированный,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
chrome,хром,дуб вотан/хром,дуб вотан хром,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
chrome,хром,слоновая кость/хром,слоновая кость хром,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
chrome,хром,темный хром,темный хром,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
chrome,хром,фисташка/ хромированный,фисташка хромированный,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
chrome,хром,фисташковый/ хромированный,фисташковый хромированный,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
chrome,хром,штейн темный/хром,штейн темный хром,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
copper,медный,темная медь,темная медь,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
cream,кремовый,antique cream,antique cream,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
cream,кремовый,elza 05 молочный дуб,elza 05 молочный дуб,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
cream,кремовый,fusion 2 молочный дуб,fusion 2 молочный дуб,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
cream,кремовый,pearl,pearl,manual_palette,1,manual_alias,true,catalog_palette_30_v1
cream,кремовый,teddy 605 молочный дуб,teddy 605 молочный дуб,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
cream,кремовый,tweet 11 молочный дуб,tweet 11 молочный дуб,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
cream,кремовый,дуб жемчужный,дуб жемчужный,catalog_color_attributes,1,color_anchor,true,catalog_palette_30_v1
